text,tag,source,doc_id
" 네트워크 협력 수동대기 모드로 전환 시 셋톱박스는, 리모컨 입력 이벤트, 타이머 동작, 또는 WoL 매직 패킷 수신 이벤트에 의해 깨어나는데 필요한 최소한의 기능 블록들을 제외한 거의 모든 기능 블록들의 전원 공급이 차단되고, 셋톱박스 소프트웨어 플랫폼 커널의 전력관리 서브시스템에 의해 셋톱박스가 Suspend-to-RAM 모드로 전환되도록 설계되어 있다.",기술의특징및장점,etri,1008
" 네트워크 협력 수동대기 모드에서 WoL 매직 패킷이 수신되면, 셋톱박스는 수동대기모드로부터 깨어나는 절차를 수행하며, 이후 능동대기 모드로 전환하고, 능동대기 모드에서는 EPG, Firmware, Application 등의 업데이트를 수행하고, 업데이트가 완료되면 다시 네트워크 협력 수동대기 모드로 전환되도록 설계되어 있다.",기술의특징및장점,etri,1008
" 이러한 네트워크 협력 수동대기 모드를 지원하기 위해서는, 별도의 네트워크 협력 서버의 설계/구축이 요구되며, 네트워크 협력 서버는 셋톱박스의 등록, 셋톱박스의 전력관리 모드 상태 체크/관리, 헤드엔드 시스템과의 연동을 통한 EPG, Firmware, Application 등의 업데이트 정보 체크, 업데이트 필요시 네트워크 협력 수동대기 모드로 전환된 셋톱박스의 Wake-up을 위한 WoL 매직 패킷 생성/발송 기능 등을 수행하도록 설계되어 있다.",기술의특징및장점,etri,1008
 국내 유료방송용 저전력 셋톱박스 제품 개발 및 구현에 적용 가능하다.,기술의 파급효과,etri,1008
 종래 셋톱박스의 단점으로 지적된 대기 모드에서의 소비 전력을 상당 수준 이하로 끌어 내림으로써 사회적 비용 절감 효과를 가져 올 수 있다.,기술의 파급효과,etri,1008
A. 기술명: 셋톱박스 네트워크 협력 전력제어 포팅레이어 기술,기술이전내용및범위,etri,1008
네트워크 협력 수동대기 모드 전환 제어 기능,기술이전내용및범위,etri,1008
WoL(Wake-on-LAN) Wake-up 매직 패킷 수신에 의한 Wake-up 및 능동대기 모드 전환 제어 기능,기술이전내용및범위,etri,1008
네트워크 협력 서버 연동 및 셋톱박스 등록 기능,기술이전내용및범위,etri,1008
A. 기술명: 셋톱박스 네트워크 협력 전력제어 포팅레이어 기술,기술이전내용및범위,etri,1008
셋톱박스 네트워크 협력 전력제어 포팅레이어 기술 요구사항정의서,기술이전내용및범위,etri,1008
셋톱박스 네트워크 협력 전력제어 포팅레이어 기술 상세설계서,기술이전내용및범위,etri,1008
셋톱박스 네트워크 협력 전력제어 포팅레이어 기술 시험절차및결과서,기술이전내용및범위,etri,1008
셋톱박스 네트워크 협력 전력제어 포팅레이어 기술 구현 결과물,기술이전내용및범위,etri,1008
"(기술이전 관련 소스파일, 라이브러리 등)",기술이전내용및범위,etri,1008
네트워크 협력 서버와 셋톱박스 인터페이스 메시지 규격,기술이전내용및범위,etri,1008
"본 기술은 방송미디어연구소 실감방송미디어연구부 오디오연구실에서 수행한 초고품질 콘텐츠 지원 UHD 실감방송/디지털시네마/사이니지 융합서비스 기술 개발 과제의 연구 개발 결과물로서, 다채널 오디오 콘텐츠를 임의 청취장소에서 간편한 실내공간 튜닝을 통하여 멀티채널 오디오 재생 기능을 수행하는 소프트웨어임",기술개요,etri,1009
"최근 UHDTV를 비롯한 디지털시네마 기술의 향상에 따라 멀티채널 오디오 서비스가 활성화되고 있으며, 객체 음원을 제공하는 객체기반 오디오 서비스도 시도되고 있음. 이러한 추세에 맞추어 멀티채널 스피커를 설치하기 부담스러운 사용자들은 사운드바를 선택하고 있으나, 멀티채널 오디오를 적절히 재생할 수 있는 사운드바는 매우 제한적으로 고가의 제품으로 제공되고 있음. 이에 멀티채널 오디오를 적절히 재생해 주면서 다양한 음향 효과를 제공할 수 있는 새로운 기술이 요구됨",기술의필요성,etri,1009
"본 기술은 UHDTV에 사용되는 다채널 오디오의 재생에 있어, 스피커어레이를 이용하여 파면합성 및 초점음원의 벽반사를 이용하여 가상 스피커 채널을 만들어 냄으로써, 실재 멀티채널 스피커를 설치하지 않고도, 전방의 사운드바를 이용하여 멀티채널 오디오를 재생할 수 있는 기능을 제공함. 또한 사운드바가 설치된 청취실의 반사면의 위치를 측정하여 초점음원을 정확히 만들어 가상 서라운드 채널을 적절히 생성하는 기능을 지원하기 위한 것임",기술의필요성,etri,1009
"본 기술의 이전 및 상용화를 통하여, 최근 다채널화 되고 있는 영화 및 방송 콘텐츠를 가정에서 쉽게 청취할 수 있음",기술의필요성,etri,1009
"기존의 영화나 방송은 일반적으로 스테레오 혹은 5.1/7.1채널로 제작되었으나, 최근에는 10.2, 11.1, 13.1, 15.1 채널 등과 같이 상향 채널을 포함하여 기존보다 더 많은 채널을 가지는 형태로 진화하고 있음",기술의필요성,etri,1009
"기존의 멀티채널 스피커 시스템은 가정에서 설치하여 사용하는 것이 매우 불편하여, 대부분의 사용자들로부터 외면을 받고 있는 상황임",기술의필요성,etri,1009
"멀티채널 스피커를 대신할 수 있는 사운드바가 출시되어 멀티채널 스피커를 대체하고 있지만, 3차원 사운드 효과가 미약한 수준임",기술의필요성,etri,1009
"본 기술을 사용함으로써 전방의 채널뿐 만 아니라 측후방의 채널도 보다  정확하게 재현할 수 있으며, 룸튜닝 기술의 적용으로 다양한 청취실의 환경에 적응적으로 사용할 수 있음",기술의필요성,etri,1009
"본 기술은 또한 청취자 주변에 약한 음원을 재생함으로써, 주변에 소음을 발생시키지 않으면서도 보다 명료한 음향을 청취할 수 있도록 하는 등 초점음원에 의한 다양한 효과를 기대할 수 있음",기술의필요성,etri,1009
스피커어레이에 의한 Chirp 신호 발생 및 청취위치의 마이크로폰에 의해 수음된 신호의 분석에 의한 반사벽면의 각도 및 거리 측정,기술의특징및장점,etri,1009
유사한 기술인 야마하의 빔포밍 신호 발생에 의한 측정 방법보다 측정 시간이 짧아 편리함,기술의특징및장점,etri,1009
청취자 위치 및 반사면의 위치 검출에 의한 정확한 가상 멀티채널 스피커 생성,기술의특징및장점,etri,1009
스피커어레이의 스피커 개수 및 간격에 따른 최적 음장 생성,기술의특징및장점,etri,1009
1차 반사음 및 2차 반사음 활용에 의한 측후면 가상 채널 생성,기술의특징및장점,etri,1009
UHDTV 혹은 홈씨어터의 멀티채널 오디오 재현이 가능한 사운드바,기술의 파급효과,etri,1009
"PC사운드, 게임용 사운드 장치에 활용 가능",기술의 파급효과,etri,1009
UHDTV 및 홈씨어터의 멀티채널 스피커의 설치 부담으로부터 자유로움,기술의 파급효과,etri,1009
간편한 사운드바 설치에 의한 일반 가정의 고품질 3차원 오디오 경험 확대,기술의 파급효과,etri,1009
스피커어레이 및 청취위치 마이크로폰에 의한 청취룸 구조 산출 기능 제공,기술이전내용및범위,etri,1009
스피커어레이로부터 측정을 위한 패턴 신호 출력,기술이전내용및범위,etri,1009
룸의 반사면 위치를 각도 및 거리 정보로 산출,기술이전내용및범위,etri,1009
2세부기술명: 사운드바 가상 스피커 재현 기술,기술이전내용및범위,etri,1009
청취룸 정보 기반 스피커어레이 초점음원 벽반사에 의한 가상 서라운드 기능 제공,기술이전내용및범위,etri,1009
입력된 스테레오 신호의 5.1채널 변환,기술이전내용및범위,etri,1009
스피커어레이에 의한 가상 스피커 생성 및 멀티채널 신호 재현,기술이전내용및범위,etri,1009
TI DA808 DSP 칩 기반 소프트웨어,기술이전내용및범위,etri,1009
"사운드바를 이용한 룸 튜닝 기술 요구사항서, 시험절차 및 결과서",기술이전내용및범위,etri,1009
사운드바를 이용한 룸 튜닝 기술 SW 소스코드,기술이전내용및범위,etri,1009
사운드바를 이용한 룸 튜닝 기술 실행 파일,기술이전내용및범위,etri,1009
사운드바를 이용한 룸 튜닝 기술 SW 설명서,기술이전내용및범위,etri,1009
2세부기술명: 사운드바 가상 스피커 재현 기술,기술이전내용및범위,etri,1009
사운드바 가상 스피커 DSP용 SW 소스코드,기술이전내용및범위,etri,1009
사운드바 가상 스피커 DSP용 SW 실행 파일,기술이전내용및범위,etri,1009
사운드바 가상 스피커 DSP용 SW 설명서,기술이전내용및범위,etri,1009
고속 DFB laser 개발을 위한 소자 simulation 기술,기술명,etri,1012
"본 기술이전은 통신용 10Gbps 반도체 레이저 칩 상용화 연구 및 생산기술 개발사업 (과제번호: 10048998)의 결과물인 고속 DFB laser 개발을 위한 소자 simulation 기술에 관한 것으로서 ""밴드갭 엔지니어링에 기반한 광이득 해석"", ""모드 및 빔 전파방법에 기반한 광도파로 해석"", ""전달메트릭스 방법에 기반한 열린 광 공진기 해석""을 포함한다.",기술개요,etri,1012
"? 광트랜시버의 구성은 그림1에서와 같이 TOSA, ROSA, PCB, housing으로 구성되며, 소정의 form-factor 내에 모두 실장되어 지며, 본 기술이전의 내용은 TOSA에 들어가는 고속변조 DFB-LD 소자특성 분석을 위한 simulation 기술임.",기술의필요성,etri,1012
"? DFB-LD의 변조속도 및 전송거리는 소자의 변조대역폭과 처핑량에 의해 결정되며, 고속 장거리 전송용 DFB-LD 구현을 위해서는 동작 바이어스 전류에서 고속 광신호를 생성하기에 충분한 변조대역폭으로 구현되어야 하며, 전송거리 확장을 위해 처핑량은 전송후 신호의 퍼짐이 최소화되도록 충분히 적게 구현되어야 함.",기술의필요성,etri,1012
"? 현재 10Gbps 및 25Gbps 급 직접변조광원의 수요가 크게 증대하고 있어, 한국전자통신연구원이 보유하고 있는 특성분석 및 평가기술을 기업에 전수하여, 업체의 칩 개발을 앞당기고자 함.",기술의필요성,etri,1012
"? 광트랜시버 제작시 원재료 비용은 광원칩 (39.5%), IC (12.4%), isolator (10.4%), PD (10.2%) 순이며, 광원칩은 단가면에서도 여타 부품에 비해 매우 높은 가격으로 기존에는 100% 전량 수입에 의존하고 있었으나, 최근 SKT 망에 국산 DFB-LD 제품이 적용됨.",기술의필요성,etri,1012
"? 국내 광트랜시버 업체 (오이솔루션, 빛과 전자)의 광원칩 수요는 약 200억이 넘고 있으며, 큐에스아이, ARTECH 등 비통신용 광원칩 혹은 기능성 트랜시버 생산업체를 고려할 경우 년 300억 이상의 내수가 추정됨.",기술의필요성,etri,1012
"? 그림 2는 2014년도 Infonetics사의 광트랜시버 시장 예측으로 향후 40G 및 100G 시장의 확대가 예상되나, 그림 3에서 보듯이 LR4 (long reach 425 Gbps), SR4(short reach 425 Gbps)와 같이 어레이 형이 대세를 이루고 있어, 현재와 향후의 큰 시장으로, 빠른 시일 내에 업체가 시장에서 요구하는 시제품을 구현시킬 필요성이 있음.",기술의필요성,etri,1012
"? LD의 고속 변조특성을 얻기 위하여 LD 성능개선 뿐만 아니라 기생효과를 억제하는 형태로 소자를 구현하여야 하며, 20km 이상의 전송거리를 확보하기 위해서는 변조시 발생하는 처핑을 최소화하여야 하며, 대역폭 확대를 위한 동적특성 시뮬레이션 기술과 전송거리 확대를 위한 시분할 광신호 측정 및 특성시뮬레이션 기술이 소자개발의 중요한 핵심기술로 활용되고 있음.",기술의필요성,etri,1012
"? 현재 국내업체는 6 Gbps급 20km 전송용 DFB LD 칩을 개발하여, SK 텔레콤망에 적용하였나, 시급히 10Gbps, 25Gbps 급 직접변조 DFB LD의 개발이 절실히 요구되고 있어, 한국전자통신연구원이 보유하고 있는 소자 특성 시뮬레이션 기술의 전수가 필요함.",기술의필요성,etri,1012
한국산업단지공단 주체로 한국전자통신연구원-한국산업단지공단 (광주전남지역본부)- 오이솔루션 간 기술이전 업무협약서 체결 (2016-6-8),기술의특징및장점,etri,1012
"ETRI 보유 설계 프로그램과 특허를 활용하여, 교육을 통해 관련 기술을 제공",기술의특징및장점,etri,1012
"? 지난 몇 년간 SKT CWDM 망 기반 3G-PP LTE 및 LTE-A의 국내 무선 이동통신 상용 서비스의 시행으로 인해 파장고정 Gb/s급 광원의 수요가 폭발적으로 증가하였으며, 오이솔루션은 국내 대표의 광통신 반도체 레이저다이오드 및 모듈회사로 CWDM용 DFB-LD 칩을 납품한 경험을 보유하고 있어, 신규로 형성되는 이동통신 시장에 진입가능성이 높음.",기술의 파급효과,etri,1012
"? 세계적으로 수직계열 인수합병을 통해 칩 수급이 어려워지고 있는 상황에서 상용화 경험을 보유한 오이솔루션을 통한 시장요구에 대응하는 제품개발시 국내시장 활성화뿐아니라, 세계시장 진입도 가능할 것으로 판단됨.",기술의 파급효과,etri,1012
? 오이솔루션에서 기보유하고 있는 제작기술과 ETRI의 성능평가기술이전과 결합하여 고속 DFB LD 상용화 제품개발의 성공 가능성 높음.,기술의 파급효과,etri,1012
통신용 파장영역에 대한 고속 변조광원 (DFB laser)에 대한 개발을 위한 소자 design 및 simulation,기술이전내용및범위,etri,1012
1. 밴드갭 엔지니어링에 기반한 광이득 해석 시뮬레이션,기술이전내용및범위,etri,1012
2. 물질 굴절율 분포에 기반한 광도파로 해석 시뮬레이션,기술이전내용및범위,etri,1012
3. 시영역 응답모델에 기반한 공진기 해석 시뮬레이션,기술이전내용및범위,etri,1012
* 전반적인 기전 모델과 함께 시뮬레이션 결과 제공,기술이전내용및범위,etri,1012
1. 밴드갭 엔지니어링에 기반한 광이득 해석 시뮬레이션,기술이전내용및범위,etri,1012
"III-V 물질계 : InP wafer내 성장가능 물질 (binary, ternary, quaternary)",기술이전내용및범위,etri,1012
동작파장범위: 1271 ~ 1611nm,기술이전내용및범위,etri,1012
2. 물질 굴절율 분포에 기반한 광도파로 해석 시뮬레이션,기술이전내용및범위,etri,1012
"도파모드: ridge waveguide, buried wavegduide",기술이전내용및범위,etri,1012
"결합효율: fiber-coupling, monolithic integration",기술이전내용및범위,etri,1012
3. 시영역 응답모델에 기반한 공진기 해석 시뮬레이션,기술이전내용및범위,etri,1012
"static, small signal, large signal, transmission 해석",기술이전내용및범위,etri,1012
"""기능안전 지원 SW 개발 프로세스"" 기술은 자동차 제어 시스템의 SW 개발시에 기능안전 관련 국제 표준(예, ISO 26262)의 안전 요구사항을 충족할 수 있도록 SW 개발 프로세스(즉, SW 안전 계획, SW 요구사항 도출 및 분석, SW 아키텍처 설계, SW 안전 분석, SW 유닛 설계 및 정적 검증, SW 유닛 시험, SW 통합 시험, SW 안전요구사항의 검증 등)에 대하여 작업 지침 및 작업 산출물 템플릿을 정의한 SW 개발 프로세스 기술이다.",기술개요,etri,1013
"안전관련 시스템의 개발시 SW 엔지니어 및 SW 안전 전문가가 SW를 설계하고 검증하는데 필요한 활동을 정의하고 있으며, 안전관련 국체표준의 요구사항을 충족할 수 있도록 SW개발 체계를 정의한 기술임.",기술의필요성,etri,1013
" 개발 기술은 자동차 기능 안전에 관한 국제표준인 ISO 26262-6의 SW분야 요구사항을 충족할 수 있도록 SW안전수명주기에 따른 SW 개발지침과 산출물 템플릿을 제공하는 것으로서,",기술의특징및장점,etri,1013
" SW개발 착수 시 개발 아이템의 안전무결성수준((Automotive) Safety Integrity Levels) A ~ D까지 필수로 수행해야 할 활동, 적용해야할 방법(methods)를 계획할 수 있는 안전계획(safety plan)을 수립하는 활동에서부터 SW안전 요구사항의 검증에 이르기 까지 SW의 전체수명주기를 커버하는 개발 지침과 템플릿을 제공한다.",기술의특징및장점,etri,1013
자동차 및 건설기계 등의 제어시스템 개발시 안전관련 제어 SW를 개발할 때 적용함.,기술의 파급효과,etri,1013
개발 기술에 따른 SW개발에 관한 각 작업 산출물들은 개발 시스템의 안전무결성수준((A)SIL)에 따라 국내외 고객사(OEM)가 요구하는 독립성을 가진 조직에 의한 ISO 26262 표준적합성 평가시 적절한 근거 자료로 사용될 수 있음.,기술의 파급효과,etri,1013
* ISO 26262 SW 안전수명주기 활동별 개발 지침 및 작업산출물 템플릿,기술이전내용및범위,etri,1013
* 아래 각 활동에 대한 지침 및 작업산출물 템플릿,기술이전내용및범위,etri,1013
 SW 프로젝트 계획 활동 (SW 수준 개발 착수 포함),기술이전내용및범위,etri,1013
보행신호정보제공 비콘의 단일 통신 기술,기술명,etri,1014
시각장애인용 음향신호기 정보 제공 및 제어를 위한 비컨 통신 기술,기술개요,etri,1014
음향신호기를 자동으로 검색하여 선택적으로 제어하고 시각장애인 당사자에게만 교통정보를 제공하는 기술이 필요하였다. 또한 공용리모컨의 고장 및 A/S가 불편하기 때문에 스마트폰으로 활용할 수 있는 기술의 개발 필요,기술의필요성,etri,1014
BLE 통신 기술을 이용하여 스마트폰과 음향신호기간 양방향 통신 가능,기술의특징및장점,etri,1014
시각장애인의 선택적으로 음향신호기 제어 가능,기술의특징및장점,etri,1014
시각장애인용 음향신호기에 저가의 블루통신 장치를 설치하고 시각장애인에게는 블루투스 통진 장치를 제어하기 위한 스마트폰 앱을 무료로 제공할 수 있다. 또한 프로토콜을 확장 개발하여 시각장애인용 음성유도기에 적용할 수 있음.,기술의 파급효과,etri,1014
횡단보도 보행자신호기에 연결하여 신호등화의 내용을 음향으로 알려주는 음향신호기에 부가로 설치하는 BLE 기반 비컨 통신 장치를 기술이전 대상으로 한다.,기술이전내용및범위,etri,1014
"비컨 통신장치는 BLE 통신이 가능한 스마트폰과 양방향 통신을 통해 음향신호기 정보를 시각장애인에게 무선으로 제공하고, 시각장애인의 요청에 의해 특정 음향신호기를 선택적으로 활성화 할 수 있는 기술이다.",기술이전내용및범위,etri,1014
비컨 통신 장치 SW (Source Code 포함),기술이전내용및범위,etri,1014
. 음향신호기 통신하기위한 비컨 통신 장치 리얼 통신 프로토콜,기술이전내용및범위,etri,1014
. 스마트폰과의 통신하기 위한 비컨 통신장치 통신 프로토콜,기술이전내용및범위,etri,1014
. non-paring 통신을 위한 observer/broadcaste 다중롤 기능,기술이전내용및범위,etri,1014
. 비컨 통신장치 관리 및 디버깅을 위한 시리얼 인터페이스 기능,기술이전내용및범위,etri,1014
비컨 통신 장치 요구사항 정의서 (기술문서),기술이전내용및범위,etri,1014
. 비컨 통신 장치 세부 기능 요구사항 명세,기술이전내용및범위,etri,1014
비컨 통신 장치 기본설계서 (기술문서),기술이전내용및범위,etri,1014
. 비컨 통신장치와 스마트폰간 통신 프로토콜,기술이전내용및범위,etri,1014
. 비컨 통신장치와 음향신호기간 통신 프로토콜,기술이전내용및범위,etri,1014
. 요구사항에서 정의된 내역에 대한 시험절차 정의 내용,기술이전내용및범위,etri,1014
"딥 러닝기반 조명, 표정, 포즈 변환에  강인한 얼굴인식 기술",기술명,etri,1015
"본 기술은 CCTV 카메라나 일반 USB 카메라를 대상으로 얼굴 영상을 입력받아 얼굴을 자동으로 검출하고 검출된 얼굴로부터 딮 러닝(deep learning)기술을 이용해 조명, 표정, 포즈 변화에 강인한 얼굴 인식 기술이다.",기술개요,etri,1015
"얼굴인식 기술은 지문, 홍채, 손등 인식과 같은 다양한 생체인증 시스템에 비해 비 접촉식으로 생체정보 획득이 가능하여, 가장 사용자로 부터 인증에 따른 거부감이 적은 생체 인증 기술이다. 그러나 타 생체정보에 비해 등록된 인식 정보와 입력된 인식 정보간의 차이가 카메라와 얼굴과의 거리, 조명, 표정, 포즈 변화 등에 따라 가변적으로 크게 발생하고, 시간이 지남에 따라 Aging에 영향을 받으며 또한 일난성 쌍둥이와 같이 유사한 얼굴일 경우 인식이 어렵다는 단점이 존재하였다.",기술의필요성,etri,1015
"딥 러닝 기술이 알려지기 전까지, 기존의 얼굴인식 기술은 앞서 언급한 단점을 해결하지 못해, 조명, 포즈, 표정 변화에 강인한 인식 성능을 제공하지 못하였으나, 본 기술에서는 얼굴 Big data에 기반한 최신 딥 러닝 기술을 개발하여, 조명, 포즈, 표정 변화에 강인한 얼굴인식 기술을 개발하였다.",기술의필요성,etri,1015
. 일반 CCTV 카메라나 저가의 USB 카메라 환경에서도 모두 적용 가능,기술의특징및장점,etri,1015
". 1,000명을 등록시키고, 인식 검증 테스트시 조명, 표정, 포즈 변화에 모두 99%이상",기술의특징및장점,etri,1015
인식/검증 성능 제공(KISA 인증 테스트 DB 참조),기술의특징및장점,etri,1015
. 640x480일반 사양의 컴퓨팅 환경에서 초당 1~5 프레임 이상의 실시간 얼굴 검출,기술의특징및장점,etri,1015
. 추출된 얼굴 영역은 128x128 이상 되면 최적의 인식 성능을 보임 인식 가능,기술의특징및장점,etri,1015
28 x 28 크기부터 얼굴 검출 및 인식이 가능하나 검출 크기가 작을수록 인식율이,기술의특징및장점,etri,1015
. 동시에 다수의 얼굴이 입력돼도 검출 및 인식 가능,기술의특징및장점,etri,1015
. 등록되지 않은 사람이 입력되었을 경우 비 등록자(unknown)으로 인식하는 검증 기능 포함,기술의특징및장점,etri,1015
"얼굴 인식시스템은 현재도 출입자 관리, 화면 보호기, 은행 입/출입 및 얼굴 관련 콘텐츠 생성 등 많은 활용방안이 존재한다. 또한 본 기술은 국내 얼굴인식 기술뿐 아니라 국외 얼굴인식 기술을 사용하는 모든 나라에서 활용 가능한 장점이 있어, 기술이전 후 국내 I생체인증 시스템의 수출증대 효과가 있다.",기술의 파급효과,etri,1015
"A. 기술명: 딥 러닝을 이용한 조명, 표정, 포즈 변화에 강인한 얼굴인식 기술",기술이전내용및범위,etri,1015
내국인 혹은 외국인 얼굴 자동 검출 기술,기술이전내용및범위,etri,1015
내국인 혹은 외국인 얼굴 자동 인식/검증 기술,기술이전내용및범위,etri,1015
"A. 기술명 : 딥 러닝을 이용한 조명, 표정, 포즈 변화에 강인한 얼굴인식 기술",기술이전내용및범위,etri,1015
"국내 혹은 외국인 얼굴 자동검출, 인식/검증 라이브러리 및 소스 코드",기술이전내용및범위,etri,1015
모바일환경 고객지원용 서버기반 음성인식 기술,기술명,etri,1016
"스마트폰, 스마트패드 등 모바일 환경에서 스마트 단말 기반의 음성인식을 위한 서버/클라이언트형 음성인식 기술",기술개요,etri,1016
"ETRI 자동통역언어지능연구부에서는 미래창조과학부 출연 모바일 플랫폼 기반 대화모델 적용 자연어 음성인터페이스 기술 개발 및 언어학습을 위한 자유발화형 음성대화처리 원천기술 개발 사업을 통해 PC 환경뿐만 아니라 외국어 교육, 차량용 정보서비스를 비롯한 모바일 환경에서 요구하는 음성인터페이스 기술을 개발하고 있다. 현재 국내의 음성기술 전문 솔루션 업체에서는 다양한 정보통신시스템 및 서비스에 음성인터페이스 기술을 적용, 사업화를 추진하고 있으며, 이번에 기술이전을 추진하는 모바일 환경 서버기반 음성인식 기술은 현재 동 기술을 보유하고 있지 않은 전문 음성인식 솔루션 업체에 기술 이전하여 관련 산업을 활성화하며 개별 기업에서의 중복 기술개발을 피하기 위한 것이다.",기술의필요성,etri,1016
최신 딥러닝 기술에 기반하는 서버 기반의 연속어 음성인식 기술을 적용하여 높은 정밀도의 음성-문자 변환(speech-to-text conversion) 인터페이스를 제공,기술의특징및장점,etri,1016
음성인식 적용 도메인의 음성 및 텍스트 DB를 기반으로 적응학습을 통해 음성인식 성능을 제고하는 도구를 제공,기술의특징및장점,etri,1016
"본 기술은 모바일 환경에서 음성인식 기술을 사용하여 음성 신호를 문자 정보로 변환함으로써 다양한 스마트 단말에서의 고객응대, 정보검색, 명령/제어, 엔터테인먼트 서비스 등을 포괄하는 사용자 편의형 정보 서비스를 구성할 수 있게 한다.",기술의 파급효과,etri,1016
모바일환경 고객지원용 서버기반 음성인식 기술,기술이전내용및범위,etri,1016
 리눅스 환경에서 실행 가능한 Library 형태의 오브젝트 파일과 인식용 이미지파일 생성 도구 (Centos 6.x 이상),기술이전내용및범위,etri,1016
" 음향 및 언어모델 및 그 적응형 학습도구 (리눅스 환경, Centos 6.x 이상)",기술이전내용및범위,etri,1016
기본 음향모델 (16kHz 샘플링 주파수) 및 적응 학습 도구,기술이전내용및범위,etri,1016
기본 언어모델 (10만 단어급) 및 적응 학습 도구,기술이전내용및범위,etri,1016
입력 음성 파일은 16kHz 이상의 샘플링 주파수로 인코딩되어 있어야 함,기술이전내용및범위,etri,1016
적용 언어: 한국어 및 영어를 지원하며 언어별로 별도 기술이전 계약함,기술이전내용및범위,etri,1016
외국어 말하기 학습을 위한 음성인식 기반의 발음평가 기술,기술명,etri,1017
"음성인식 기술에 기반한 말하기 중심의 외국어 학습 및 평가용 기술로 비원어민 학습자가 발성한 영어 또는 한국어 음성을 고속, 고성능으로 인식하는 기술과 발성된 음성의 발음 정확도를 평가하기 위한 기술로 구성",기술개요,etri,1017
"ETRI 자동통역언어지능연구부에서는 미래창조과학부 출연 모바일 플랫폼 기반 대화모델 적용 자연어 음성인터페이스 기술 개발 및 언어학습을 위한 자유발화형 음성대화처리 원천기술 개발 사업을 통해 PC 환경뿐만 아니라 외국어 교육, 차량용 정보서비스를 비롯한 모바일 환경에서 요구하는 음성인터페이스 기술을 개발하고 있다. 본 외국어 말하기 학습을 위한 음성인식 기반의 발음평가 기술은 현재 동 기술을 보유하고 있지 않은 외국어교육 및 음성인식 솔루션 업체에 기술 이전하여 관련 산업을 활성화하며 개별 기업에서의 중복 기술개발을 피하기 위한 것이다.",기술의필요성,etri,1017
안드로이드/iOS 기반 모바일 단말에서 외국어 학습 서비스용 애플리캐이션 등에 적용 가능,기술의특징및장점,etri,1017
비원어민의 한국어 또는 영어 발성에서 발생하는 발음상의 특징을 반영한 음향모델을 탑재하여 비원어민에 대해서도 고성능의 음성인식 성능,기술의특징및장점,etri,1017
"본 기술은 외국어 학습 서비스에 접목시킴으로써 원어민 교사로부터 발음 교정, 영어 대화와 같은 교육을 받는 것과 유사한 환경을 제공하는 서비스가 가능하다.",기술의 파급효과,etri,1017
제공되는 음성인식 엔진은 언어 독립의 음성인식이 가능하며 기술을 전수받은 업체에서는 향후 해당 언어의 언어패키지를 추가하여 기타 언어의 외국어 학습 서비스에도 적용 및 응용이 가능하다,기술의 파급효과,etri,1017
외국어 말하기 학습을 위한 음성인식 기반의 발음평가 기술,기술이전내용및범위,etri,1017
* 발음평가 엔진 SDK (object library) : 안드로이드 및 iOS 운영체제 지원,기술이전내용및범위,etri,1017
* 음성인식용 이미지 생성 도구 실행 바이너리,기술이전내용및범위,etri,1017
LTE 소형셀 high-band와 mid-band 전력증폭기 기술,기술명,etri,1018
"? 본 이전기술은 소신호의 RF 신호를 입력받아서 LTE 주파수 중 Mid-band 대역의 RF 신호만 증폭한 후, 뒷단에 대신호의 RF 신호를 전달하는 Mid-band 스몰셀 전력증폭기 설계에 관한 기술임 (세부기술 A)",기술개요,etri,1018
"? 본 이전기술은 소신호의 RF 신호를 입력받아서 LTE 주파수 중 High-band 대역의 RF 신호만 증폭한 후, 뒷단에 대신호의 RF 신호를 전달하는 High-band 스몰셀 전력증폭기 설계에 관한 기술임 (세부기술 B)",기술개요,etri,1018
"? 폭증하는 모바일 데이터 수용을 위한 방안으로, 주파수 자원의 확장, 주파수 효율 향상, 스몰셀의 구축 등이 강구되고 있으나 스몰셀 구축을 통한 용량 증대가 가장 효과적인 것으로 분석됨",기술의필요성,etri,1018
? 스몰셀 급증으로 CAPEX/OPEX 부담 증가와 이를 해결하기 위해 개인 공간을 중심으로 저비용의 사용자 구축 스몰셀 전략이 대두. 사용자 구축 스몰셀은 2016년 전체 스몰셀의 89%를 차지할 것으로 예상,기술의필요성,etri,1018
? 국내 제조사들은 SW 소스 뿐만 아니라 HW 칩셋도 전량 수입하여 개발하고 있는 실정이며 RF 송수신 칩셋 등은 스몰셀 시장을 확대시키기 위해 모듈 단가를 줄여야 할 필요성이 있으며 이를 극복하는 방안이 블록의 고집적화임,기술의필요성,etri,1018
? 상용 기지국을 구성하는 모듈 중 전력 증폭기 관련 전력소모(전력 증폭기 및 Cooling fan 등 포함)가 전체 소비량 대비 약 80%를 넘게 차지하고 있어 전력 고효율화 기술은 필수적 핵심 요소 기술임,기술의필요성,etri,1018
"? OFDM 기술을 이용하여 한정된 주파수 대역에 여러 신호를 중첩할 경우 각 신호의 피크가 중첩되는 순간 일시적으로 큰 신호를 발생시키기 때문에 결과적으로 PAPR (Peak-to-Average Power Ratio, 최대 전력 대 평균 전력비)이 증가하여 효율이 감소하므로 고효율 전력증폭기(PA)에 대한 필요성이 대두됨",기술의필요성,etri,1018
